Date,S&P Daily Return,UPRO Mimic,UPRO Daily Return
2010-04-27,-0.02365045335783378,-0.07095136007350134,-0.07081710806877073
2010-04-28,0.007596134698670154,0.02278840409601046,0.021552541237360057
2010-04-29,0.012397788854859204,0.03719336656457761,0.03831426017856532
2010-04-30,-0.016962016539812996,-0.05088604961943899,-0.05074486728496186
2010-05-03,0.01296190482987769,0.03888571448963307,0.040148514219921605
2010-05-04,-0.023514895906252442,-0.07054468771875733,-0.07218638284074042
2010-05-05,-0.005956093799394324,-0.017868281398182972,-0.01666328263342365
2010-05-06,-0.03321389166902933,-0.09964167500708798,-0.0996318810928668
2010-05-07,-0.01487487439387536,-0.04462462318162608,-0.04406866317179314
2010-05-10,0.04404070976868035,0.13212212930604106,0.12967663346637237
2010-05-11,-0.002840720491980475,-0.008522161475941425,-0.00865446227617972
