Date,S&P Daily Return,UPRO Mimic,UPRO Daily Return,SPY Cumulative,UPRO Mimic Cumulative,UPRO Cumulative
2014-09-22,-0.007722629925628555,-0.023167889776885664,-0.024417603528903653,193.4269951725387,502.12294614919875,462.9554015800643
2014-09-23,-0.0057246595756853536,-0.01717397872705606,-0.016960270278999157,192.3196914724282,493.49949735366573,455.10355284214387
2014-09-24,0.00782809462652767,0.023484283879583012,0.023724400431554216,193.82518821581897,505.0889796439507,465.9006117675939
2014-09-25,-0.016135715230989,-0.048407145692967,-0.04854309268209789,190.69768017417567,480.63906381841394,443.28435518991347
2014-09-26,0.007945385141212125,0.023836155423636374,0.024434055965736112,192.2128466886952,492.0956512462608,454.11558993335905
2014-09-29,-0.0018186159168531724,-0.005455847750559517,-0.006214386942261618,191.86328534628348,489.4108522943488,451.2935399409997
2014-09-30,-0.002632740366320774,-0.007898221098962321,-0.008197618557771347,191.35815913013738,485.5453771746964,447.59400764297703
2014-10-01,-0.013551898998924283,-0.04065569699677285,-0.04021780528119323,188.76489268498568,465.80519144209813,429.5927589985629
2014-10-02,0.0001546161006775737,0.0004638483020327211,-0.0006215155458229038,188.79407877663746,466.0212543892266,429.3257604204723
2014-10-03,0.011009099403532563,0.03302729821059769,0.03313504801877887,190.87253155668782,481.4126773304164,443.5514901077034
2014-10-06,-0.0011703868148335017,-0.003511160444500505,-0.0036975993268746343,190.64913686243997,479.72236018029275,441.9114144164469
2014-10-07,-0.01543666515587716,-0.04630999546763148,-0.04565446815932683,187.7061499744375,457.50641985462187,421.73618381772815
2014-10-08,0.01748992693561391,0.052469780806841726,0.0525414002958029,190.9891168228558,481.51168142211674,443.8947934709198
2014-10-09,-0.01983315253408957,-0.05949945760226871,-0.06065841472653932,187.20120053655705,452.86199754834445,416.9688389936092
2014-10-10,-0.011414495630384658,-0.034243486891153974,-0.03402545524895295,185.06439325102974,437.35442367179587,402.7812844222243
