Date,SPY Daily Return (Adj Close),SPY Intraday Return,UPRO Mimic (Adj Close),UPRO Daily Return (Adj Close),UPRO Intraday Return
2010-04-13,0.0007515785148355381,0.0017555515770848506,0.002254735544506614,0.003122696855026419,0.00708135795124983
2010-04-14,0.01134971156181197,0.007649503816568721,0.03404913468543591,0.03204351934431582,0.021624899170268445
2010-04-15,0.0008249857240920644,0.0024795690309508504,0.002474957172276193,0.003848337190238915,0.008727323160980596
2010-04-16,-0.015912093580984776,-0.012411054049519227,-0.04773628074295433,-0.04776681378678693,-0.03749456703725428
2010-04-19,0.0037698553655978184,0.006722085606279784,0.011309566096793455,0.009358014103809653,0.0193407656417697
2010-04-20,0.008930740052565556,0.0026542775489746895,0.026792220157696667,0.027220853141727286,0.006868631571271576
2010-04-21,-0.0018196731850783632,-0.0023976295448515685,-0.0054590195552350895,-0.005562583449362002,-0.008164674177589525
2010-04-22,0.0029831428986712982,0.010099316493858531,0.008949428696013895,0.009234439999897592,0.030551171809169615
2010-04-23,0.006527880578776291,0.007193609224615326,0.01958364173632887,0.01971136248840022,0.02142054627238784
2010-04-26,-0.0037762588150447307,-0.0041034058782215875,-0.011328776445134192,-0.011690578613418268,-0.01330936136858126
2010-04-27,-0.023650860514082273,-0.017985894251976924,-0.07095258154224682,-0.07081718810828708,-0.05508071589878372
2010-04-28,0.0075967260200706654,0.0027718957849727143,0.022790178060211996,0.021552438721372802,0.006104104317277492
2010-04-29,0.01239719975191056,0.0063280778175382945,0.03719159925573168,0.03831435841446473,0.017841876715958615
2010-04-30,-0.016961773113296608,-0.01712441877777829,-0.05088531933988982,-0.050744957094884025,-0.05194287966368417
2010-05-03,0.01296165293045104,0.0081253245352655,0.03888495879135312,0.040148514219921605,0.024524752690623996
2010-05-04,-0.023514735969731748,-0.012520002238622404,-0.07054420790919524,-0.07218647866227013,-0.03877385695130505
2010-05-05,-0.005956264081357521,0.002230629218225299,-0.017868792244072562,-0.016663697461200222,0.00896209978101304
2010-05-06,-0.03321364398763216,-0.0285566801464009,-0.09964093196289647,-0.09963151330558873,-0.0877981284020277
2010-05-07,-0.01487513938569951,-0.012251396137212602,-0.04462541815709853,-0.044068260041764895,-0.03612337107876844
2010-05-10,0.04404108027284148,0.0030222442871440385,0.13212324081852445,0.1296758007360621,0.007203440377172941
2010-05-11,-0.002840892012094254,0.006604693997097953,-0.008522676036282761,-0.008654249977964157,0.020099034938033097
2010-05-12,0.013986031452271286,0.009975028150162806,0.04195809435681386,0.04243734425275636,0.0284705964009322
2010-05-13,-0.01243087258948039,-0.009732770565869464,-0.03729261776844117,-0.037219818124804016,-0.03124791877258838
2010-05-14,-0.018105009986808973,-0.010684532032554291,-0.05431502996042692,-0.05400232636964086,-0.03303263262635174
2010-05-17,0.0005267891187126228,-0.0021891419148925653,0.0015803673561378684,0.001085556022391465,-0.007155729769205566
2010-05-18,-0.013602545956623469,-0.021587707058073387,-0.040807637869870406,-0.03986459422173605,-0.06264436725972622
2010-05-19,-0.005693720425732796,-8.942030183515715e-05,-0.017081161277198387,-0.017803812755675885,0.00027036575329961193
2010-05-20,-0.03775958970341675,-0.01682205507491113,-0.11327876911025025,-0.11464302570441043,-0.05398567371554995
2010-05-21,0.014599145495064025,0.030214303064810735,0.043797436485192076,0.036363540250064164,0.08536710563081373
2010-05-24,-0.012830998104173985,-0.0074640396576671165,-0.038492994312521955,-0.030959852610425553,-0.02121994201013634
2010-05-25,0.0010211311632559728,0.025782504697329123,0.0030633934897679183,0.0033467745270796545,0.08238936127697696
2010-05-26,-0.0060283820825093315,-0.01207600615274641,-0.018085146247527994,-0.020697303352214758,-0.03848415083765117
2010-05-27,0.03349812398553409,0.014378602983058958,0.10049437195660227,0.1025009828790846,0.04040055995623187
2010-05-28,-0.012549423188227715,-0.01147863928120401,-0.037648269564683146,-0.03953424064876809,-0.035810197187904805
2010-06-01,-0.016823841760076452,-0.007568063741321344,-0.05047152528022936,-0.04817947963394653,-0.0214224448131115
2010-06-02,0.026039245345055306,0.02081791230460089,0.07811773603516592,0.07650376990824248,0.06005609994195506
2010-06-03,0.0034444660548655914,0.000542228267206284,0.010333398164596774,0.010346123060462675,-0.0005645511778758457
2010-06-04,-0.0351372322579,-0.016480995354646373,-0.10541169677369999,-0.10049433389188733,-0.047914596365842936
2010-06-07,-0.012450648532565833,-0.015951484451051524,-0.0373519455976975,-0.04137584389345206,-0.047284834260911096
2010-06-08,0.010711801933703802,0.00994603632464812,0.032135405801111405,0.028992860897534722,0.026973800247319178
2010-06-09,-0.005345920894405776,-0.011096557587807938,-0.016037762683217327,-0.015122542484026669,-0.03591754904753689
2010-06-10,0.029231397758872513,0.011959956501275409,0.08769419327661754,0.09010818876899052,0.03657872906594796
2010-06-11,0.004855776278936963,0.013772047602794789,0.014567328836810889,0.013122039033607535,0.04129852582343235
2010-06-14,-0.0015500725647161762,-0.009138568019485193,-0.0046502176941485285,-0.0032200188149525966,-0.02658298102616683
2010-06-15,0.022737868991613785,0.015596674281302448,0.06821360697484136,0.06651037165837614,0.045104991499357705
2010-06-16,-0.00035726749421616244,0.004846534952446727,-0.0010718024826484873,-0.0008951360849948076,0.012768240304793498
2010-06-17,0.0016077882388561004,-0.0012468773705958728,0.004823364716568301,0.004754025344317903,-0.004301202297381142
2010-06-18,0.0010839864904235164,-0.0008942007733502927,0.003251959471270549,0.0030856072857181616,-0.003202100548015835
2010-06-21,-0.0028638330771076914,-0.015116681779998671,-0.008591499231323074,-0.00977532100794376,-0.04584394486031228
2010-06-22,-0.01651582724445777,-0.016515608175237347,-0.04954748173337331,-0.0482771259041368,-0.0506065610305176
2010-06-23,-0.0031031527107255874,-0.0037394749634917742,-0.009309458132176762,-0.00944084711387827,-0.01159460455942493
2010-06-24,-0.016570578075003062,-0.01168464664581809,-0.049711734225009185,-0.0492669387428496,-0.035047451801594784
2010-06-25,0.004189848089584558,0.0012066538462055941,0.012569544268753674,0.0191244407883695,0.01047496541736948
2010-06-28,-0.003152424013317723,-0.004628344030823234,-0.009457272039953168,-0.017403371519931876,-0.014943383509645553
2010-06-29,-0.03087509253155718,-0.017072228031542028,-0.09262527759467154,-0.09102132092587067,-0.0524967784215423
2010-06-30,-0.009499882285227246,-0.006735921483603042,-0.028499646855681737,-0.03456437316520178,-0.025649410310135363
2010-07-01,-0.00445661750128723,-0.003780895626555973,-0.01336985250386169,-0.006405745748366387,-0.00944798278370585
2010-07-02,-0.0054498355986229985,-0.008825561601422555,-0.016349506795868995,-0.017397902384161723,-0.02625551456323953
2010-07-06,0.006556033818615026,-0.0074295315283773875,0.019668101455845077,0.018604815512074824,-0.021498654921403258
2010-07-07,0.03149588895551858,0.028895602019758895,0.09448766686655574,0.094414593877854,0.08664784818723871
2010-07-08,0.009895977101300968,0.001495361328125,0.029687931303902904,0.029347404309320924,0.0054337360057876575
2010-07-09,0.007465141901164207,0.007747613668758928,0.022395425703492622,0.021618466663545055,0.021138350146573375
2010-07-12,0.0006482793466882075,0.003996285420758632,0.0019448380400646226,0.0029138368091732314,0.012696521149882541
2010-07-13,0.015088257395283744,0.004672488585440376,0.04526477218585123,0.04533276317376678,0.013564760849142972
2010-07-14,-9.099457065731009e-05,0.003110456270048885,-0.0002729837119719303,-0.00036614590540173797,0.008782413762305305
2010-07-15,0.00027355185487354383,0.0006386250746686702,0.0008206555646206315,0.0007317720532680205,0.0011708981031563804
2010-07-16,-0.02753454876876038,-0.02227511923508271,-0.08260364630628114,-0.08268141651569261,-0.06629961529156628
2010-07-19,0.005906557590542372,0.002241922997923636,0.017719672771627115,0.01856876933986018,0.00717102193707887
2010-07-20,0.011091607395132819,0.024652881294421475,0.033274822185398456,0.03184446601205382,0.07586899371604242
2010-07-21,-0.012998256507800399,-0.018066775533405154,-0.038994769523401196,-0.037609981631954725,-0.052553087542988215
2010-07-22,0.022322090529302452,0.010337851065537867,0.06696627158790736,0.06586794290477971,0.029841917558351617
2010-07-23,0.008678872903947532,0.010710415792930797,0.026036618711842596,0.025724170085380527,0.030906515755960977
2010-07-26,0.010416043736088954,0.008679919509196766,0.03124813120826686,0.03257440388402966,0.02857157997005969
2010-07-27,-8.988979244450856e-05,-0.005527281156354231,-0.0002696693773335257,-0.0019542705943104144,-0.017654986062023786
2010-07-28,-0.006454667306217354,-0.004401705579525918,-0.019364001918652063,-0.01881100262851776,-0.012596696188760843
2010-07-29,-0.004872226561670634,-0.011029373785544637,-0.014616679685011902,-0.014824559720063246,-0.031663856851612604
2010-07-30,-0.00018130967341123405,0.01007601440478911,-0.0005439290202337022,-0.0010125736662925933,0.030522610910707834
2010-08-02,0.022581199639511995,0.006875652175630995,0.06774359891853599,0.06756429915383189,0.019149528023227745
2010-08-03,-0.00478935999896446,-0.0023115409714685206,-0.01436807999689338,-0.013905371990695747,-0.007035303269059194
2010-08-04,0.00668350726466449,0.0039100901642167354,0.02005052179399347,0.01967344336444854,0.01125683372405492
2010-08-05,-0.0010622263740982518,0.005345197987715758,-0.0031866791222947555,-0.0035754097118824157,0.01449294330032987
2010-08-06,-0.004076402904371057,0.0058170891203288815,-0.012229208713113171,-0.012389834963241642,0.017082776843087615
2010-08-09,0.005338629882704948,0.0006199052068659147,0.016015889648114845,0.01590464168176009,0.0012160461023547802
2010-08-10,-0.00539859307581847,0.0031241495843502,-0.01619577922745541,-0.014441411942565763,0.010516799014476188
2010-08-11,-0.027406828744913403,-0.012200618667007926,-0.08222048623474021,-0.08250544876002297,-0.035971508664760114
2010-08-12,-0.006130068420727497,0.009103536587535235,-0.01839020526218249,-0.018134586438818157,0.02957978691500679
2010-08-13,-0.0029456502485449843,0.00018465825927921844,-0.008836950745634953,-0.011020602299137927,-0.0006143948899221242
2010-08-16,-0.0004616519917679529,0.006414450528621223,-0.0013849559753038587,-0.0003073777559492452,0.01855787099561787
2010-08-17,0.012284917642902515,0.0036632831535929355,0.036854752928707546,0.03444027489235024,0.009376539387755772
2010-08-18,0.0018253121793903038,0.002282271297339038,0.005475936538170911,0.006985498768134146,0.006461942537998873
2010-08-19,-0.01739709059135297,-0.012268851421978859,-0.05219127177405891,-0.0513648858044351,-0.03722579798221105
2010-08-20,-0.0032442614077664578,-0.0002789027517459085,-0.009732784223299373,-0.009258146528617561,0.0007858651386352846
2010-08-23,-0.0038128957204321967,-0.008515347659656412,-0.01143868716129659,-0.013348971670772536,-0.026497255639242743
2010-08-24,-0.014842992196997029,-0.003964116857412337,-0.04452897659099109,-0.0427372724726407,-0.009959370127470838
2010-08-25,0.003884968721824311,0.009433115978576921,0.011654906165472934,0.008230787714524901,0.02692884091945311
2010-08-26,-0.006701625284244561,-0.011367897939862827,-0.020104875852733683,-0.019543570838727486,-0.03278274521654289
2010-08-27,0.015489916773624213,0.009160461103921302,0.04646975032087264,0.047098364305246276,0.026634684180736858
2010-08-30,-0.014505121990832759,-0.01191597157667613,-0.04351536597249828,-0.0428916688997929,-0.035766351065146446
2010-08-31,0.0,0.003717112051607634,0.0,0.0028530963820354582,0.015206784088443169
2010-09-01,0.02991137792027332,0.016209085291166866,0.08973413376081996,0.08644344828896755,0.04659370540463403
2010-09-02,0.009312641057277471,0.006898454668681336,0.027937923171832413,0.027959753894101436,0.0201805830360281
2010-09-03,0.012971585916009332,0.0031662608216238048,0.038914757748027995,0.03798948801221669,0.007857394064526185
2010-09-07,-0.011272864639578772,-0.0066141464054299,-0.03381859391873632,-0.03183430228941797,-0.018370768694384854
2010-09-08,0.007023074275985808,0.005006399496651636,0.021069222827957423,0.019460038328340312,0.01507077528317919
2010-09-09,0.004619360902678338,-0.00653831927413265,0.013858082708035013,0.014042112749552027,-0.018754643467637607
2010-09-10,0.005048641093724049,0.003239746233381333,0.015145923281172147,0.015578595826960084,0.009680172601823802
2010-09-13,0.011123251479659313,0.001243554693297396,0.03336975443897794,0.03259723909042456,0.003173259394443142
2010-09-14,-0.0006210795509448142,0.001333346896701389,-0.0018632386528344425,-0.002200605215819551,0.003250301336326002
2010-09-15,0.003816755542730421,0.006766400803912129,0.011450266628191264,0.013027226969946959,0.021263299403044004
2010-09-16,-0.0002648153939928122,0.002838638208951466,-0.0007944461819784365,-0.001836925612635265,0.009010006750037162
2010-09-17,0.00037326377453106296,-0.004865561281875957,0.001119791323593189,0.0007493872376562738,-0.013903900545262306
2010-09-20,0.015290290861522449,0.011782440320837405,0.045870872584567346,0.04754421974499312,0.035204684498222026
2010-09-21,-0.0020139287079613544,-0.0027996472990408855,-0.006041786123884063,-0.008114783347225818,-0.00923085713061395
2010-09-22,-0.004913019658057238,-0.0033392343815638434,-0.014739058974171715,-0.012663463975847833,-0.009999953696598202
2010-09-23,-0.00811130231619761,8.89157829177114e-05,-0.02433390694859283,-0.025385970229912846,0.0008184781367234518
2010-09-24,0.020622026517570724,0.009406590723729395,0.06186607955271217,0.059935204853411195,0.025531087942074995
2010-09-27,-0.004790376103958716,-0.00513672265497083,-0.014371128311876147,-0.012544583271027476,-0.014826050881878449
2010-09-28,0.0035005301830088875,0.0021849327390380297,0.010501590549026663,0.010554082310484603,0.006553339660219481
2010-09-29,-0.0017439442957545293,0.0007868855520755548,-0.005231832887263588,-0.00734911104535807,0.0006499215375363154
2010-09-30,-0.0029702038351666626,-0.007996573437081602,-0.008910611505499988,-0.007923382376408994,-0.023585798969790454
2010-10-01,0.004205822594657738,-0.003304611361660842,0.012617467783973213,0.012699619629003234,-0.00966637952037008
2010-10-04,-0.0075037716618509,-0.005421025895713377,-0.0225113149855527,-0.02184864888679683,-0.014971818679892408
2010-10-05,0.020131824572275914,0.010801374832807938,0.06039547371682774,0.05927793963087069,0.03087023683509775
2010-10-06,-8.612942614394381e-05,8.621045095562411e-05,-0.00025838827843183143,0.0006867133554167015,0.0005614250752377062
2010-10-07,-0.0012069372163686642,-0.0052360567412151286,-0.0036208116491059927,-0.003990200950294898,-0.016256349566745393
2010-10-08,0.00560906934188532,0.0042222994475148296,0.01682720802565596,0.015774274903157304,0.011027244112997676
2010-10-11,0.0009438673494353012,-0.0005997232187468707,0.0028316020483059035,0.0033271332507858187,-0.0026949974891131816
2010-10-12,0.0030861383267613007,0.006364543859373988,0.009258414980283902,0.009888264070099462,0.019847258348035045
2010-10-13,0.007776939472451616,0.0022097101712029335,0.02333081841735485,0.021711035259407208,0.004724512272644397
2010-10-14,-0.0039009664728606452,-0.002970872433360498,-0.011702899418581936,-0.006606535496102461,-0.004889344396113049
2010-10-15,0.0020433781699982223,-0.00490363406358276,0.006130134509994667,0.002636179595524979,-0.014488246517054978
2010-10-18,0.004927737343074501,0.004586384621410891,0.014783212029223503,-0.013984355923639114,-0.01516159097774315
2010-10-19,-0.013104418618651414,-0.003925241700567852,-0.03931325585595424,-0.013940269282422979,-0.013462160022609209
2010-10-20,0.009766130482143032,0.00795279874944218,0.029298391446429095,0.031225111856083343,0.022613767000687547
2010-10-21,0.002205854567766119,-0.0022804414609903715,0.006617563703298357,0.005364228965852869,-0.008756285096338101
2010-10-22,0.0018627443111933761,0.0003381025809550292,0.005588232933580128,0.007588906411002183,0.0021227137251647
2010-10-25,0.002957025250622358,-0.0036931546387474626,0.008871075751867075,0.006119136842985151,-0.011618597018589338
2010-10-26,0.0001682322163696348,0.005249811639226148,0.0005046966491089044,0.0012285309960196056,0.015782888146613955
2010-10-27,-0.0028636259690546506,0.00415639889987612,-0.008590877907163952,-0.0077105942567712304,0.012878597755914909
2010-10-28,0.00016877040125895526,-0.0055433902758988025,0.0005063112037768658,0.0014722137083325038,-0.014024897314074232
2010-10-29,0.0007603812983569824,0.0017754403672636274,0.0022811438950709473,0.0006460458420549653,0.005373781868940265
2010-11-01,0.0003374774688573723,-0.004535155092897986,0.0010124324065721169,0.000881628796558731,-0.015314113882818474
2010-11-02,0.007930336287952144,0.00041871589787727525,0.023791008863856433,0.022712576386402672,0.00011487440267281012
2010-11-03,0.004017751081129894,0.002255987987783534,0.012053253243389683,0.012968859134399269,0.005984229691112201
2010-11-04,0.019258058160485092,0.008080502694570321,0.057774174481455276,0.05744366879608398,0.023748170219400438
2010-11-05,0.0037627313579768895,0.0031061377651423593,0.011288194073930669,0.013179302392620329,0.011066535957477542
2010-11-08,-0.0018742729044357587,0.0012261037303337601,-0.005622818713307276,-0.006027983081056121,0.00432762464620114
2010-11-09,-0.0071845514365957985,-0.009851808235459938,-0.021553654309787396,-0.02255577616427762,-0.029832945836172225
2010-11-10,0.0040297218890130715,0.004276991571269952,0.012089165667039214,0.011429395309481949,0.012090057056229148
2010-11-11,-0.0037675799502627783,0.004873988624670732,-0.011302739850788335,-0.012214991887105842,0.014086529192813287
2010-11-12,-0.011838226733352886,-0.005131623474160556,-0.03551468020005866,-0.034918196597640505,-0.016050746562648405
2010-11-15,-0.0014143473186434274,-0.004561312352013602,-0.004243041955930282,-0.003612712447061961,-0.013909644797780762
2010-11-16,-0.015579279879471164,-0.009472690458089208,-0.04673783963841349,-0.04702001969383418,-0.02920135169446736
2010-11-17,0.0005075881630407508,8.461328405324867e-05,0.0015227644891222525,0.0015451698833892635,-0.00029650885523543376
2010-11-18,0.01471818588651752,0.005026796841931806,0.04415455765955256,0.0438035402744652,0.014362243968435778
2010-11-19,0.0027507102557480234,0.0032527054602602408,0.00825213076724407,0.007619894623686729,0.010896371411467263
2010-11-22,-0.0008310281374699358,0.004177458349077843,-0.0024930844124098073,-0.0015239526570584028,0.012359089252722449
2010-11-23,-0.014477191441130022,-0.0026942805747978424,-0.043431574323390065,-0.04481983708070425,-0.010249013035104674
2010-11-24,0.014774403140827008,0.008389261959748286,0.044323209422481025,0.043491301039332964,0.022319166408262356
2010-11-26,-0.011647126341869596,-0.00302115306552341,-0.03494137902560879,-0.02614139974219354,-0.0020338215475956536
2010-11-29,0.0030303690311630493,0.005569651157041139,0.009091107093489148,0.0019797068559204156,0.014383471125895874
2010-11-30,-0.005622807365784022,0.0043227198874796905,-0.016868422097352065,-0.018828320831393297,0.011623498657565153
2010-12-01,0.02126766505765465,0.006738812051193873,0.06380299517296395,0.06479449129810799,0.018294991571041565
2010-12-02,0.01280869572881893,0.011221127430657804,0.03842608718645679,0.03893704448515578,0.03336099542502307
2010-12-03,0.002692355947635283,0.006140494545176523,0.00807706784290585,0.00776314416028967,0.01745982125500451
2010-12-06,-0.0010579135331684197,0.0010601393274423847,-0.0031737405995052592,-0.00324101989835468,0.0019225050427714287
2010-12-07,0.0005702242691729698,-0.00895595117384579,0.0017106728075189093,0.0015990596263686374,-0.026523034539916116
2010-12-08,0.0036636613215825786,0.0024393837548742233,0.010990983964747736,0.010962323128683504,0.006783400060222496
2010-12-09,0.003893902122199533,-0.001693950813945674,0.011681706366598599,0.012948795352765163,-0.0038307901513415362
2010-12-10,0.005817758795504835,0.0027388752131209363,0.017453276386514505,0.017148153740332406,0.008605004441241255
2010-12-13,0.0006423966050486118,-0.003918476459062945,0.0019271898151458355,0.0019924409298166523,-0.012933869414492974
2010-12-14,0.000883253544510687,-0.0006412972429233467,0.002649760633532061,0.002243623245780535,-0.002436014438893436
2010-12-15,-0.004572071358408092,-0.0027322722646622444,-0.013716214075224276,-0.013990113622625033,-0.008796220253675062
2010-12-16,0.005801899810630173,0.005153804059233542,0.01740569943189052,0.01743887768133101,0.011334107287189027
2010-12-17,0.0010710677208816133,0.0017730594572578672,0.00321320316264484,0.004310097058132234,0.006607152158452994
2010-12-20,0.0024132319691072546,-0.0003209316088191982,0.007239695907321764,0.0049485439098369,-0.0028554616272295553
2010-12-21,0.006340446870816141,0.00320026828318599,0.019021340612448423,0.019343717101640623,0.00789928970608966
2010-12-22,0.0031104869243983035,0.0023907827090977243,0.00933146077319491,0.010104559773657096,0.006927942465106617
2010-12-23,-0.0014314641714132659,-0.00031837723433353863,-0.004294392514239798,-0.004538570100103945,-0.0014196578284318936
2010-12-27,0.00039829019930781584,0.004155712330176155,0.0011948705979234475,0.0,0.010951823545825138
2010-12-28,0.0014328672826813271,-0.0005559943921829916,0.004298601848043981,0.005539500582436574,-0.0017518665009392546
2010-12-29,0.0007149401010269063,-0.0004763072423348902,0.002144820303080719,0.0023886980716765205,-0.00077780658542909
2010-12-30,-0.001588409595432605,-0.0006359445875511816,-0.004765228786297815,-0.003939256249927525,-0.0006832951342484809
