Date,S&P Daily Return,UPRO Mimic,UPRO Daily Return
2010-01-04,,,
2010-01-05,0.0031156756258232665,0.0093470268774698,0.008593943769203305
2010-01-06,0.0005455206301101523,0.0016365618903304568,0.002881318147291534
2010-01-07,0.00400120187417663,0.01200360562252989,0.012182844318590957
2010-01-08,0.0028817272914287706,0.008645181874286312,0.0097513923188699
2010-01-11,0.0017467554316374923,0.005240266294912477,0.003545296467847736
2010-01-12,-0.009381166148364262,-0.028143498445092785,-0.027165622809402823
2010-01-13,0.008325925658531075,0.024977776975593224,0.025482652951640317
2010-01-14,0.0024264254383745687,0.007279276315123706,0.007448679798210067
2010-01-15,-0.010823130159869354,-0.03246939047960806,-0.03314979433993248
2010-01-19,0.012499626599363545,0.037498879798090634,0.03748305307276101
2010-01-20,-0.010597829662970737,-0.03179348898891221,-0.030268237023956868
2010-01-21,-0.01894490338978838,-0.056834710169365144,-0.05856343986194168
2010-01-22,-0.022140988764300484,-0.06642296629290145,-0.06485340115786531
2010-01-25,0.004598098012701168,0.013794294038103505,0.012313700222511326
2010-01-26,-0.004203199573680982,-0.012609598721042947,-0.012583152613687476
2010-01-27,0.004880152210944955,0.014640456632834864,0.01493748663846639
2010-01-28,-0.011817740959567224,-0.03545322287870167,-0.03501678708805167
2010-01-29,-0.009829173828039273,-0.029487521484117818,-0.032745172898372976
2010-02-01,0.014266108894671836,0.04279832668401551,0.04678315937137212
2010-02-02,0.01297294837718499,0.03891884513155497,0.03705247149011326
2010-02-03,-0.00547431142933863,-0.01642293428801589,-0.014869912863065715
2010-02-04,-0.031140677888039425,-0.09342203366411828,-0.09175384808298048
2010-02-05,0.002897118921960873,0.008691356765882619,0.005770911044745697
2010-02-08,-0.00886329049344714,-0.02658987148034142,-0.021496526180735387
2010-02-09,0.013040132316577413,0.03912039694973224,0.036118433037732434
2010-02-10,-0.0022325735201887964,-0.006697720560566389,-0.005507562970031632
2010-02-11,0.009680437561949251,0.029041312685847753,0.02996944457498829
2010-02-12,-0.002744592819371894,-0.008233778458115681,-0.0027253802877006406
2010-02-16,0.01800074864554846,0.05400224593664538,0.04779135891304165
2010-02-17,0.0042379594555796984,0.012713878366739095,0.013958394860959178
2010-02-18,0.006584742448973557,0.019754227346920672,0.018911227760968874
2010-02-19,0.002186622042297248,0.006559866126891745,0.006550510994944192
2010-02-22,-0.0010458578339902491,-0.0031375735019707474,-0.0016267874291072681
2010-02-23,-0.012102809596931441,-0.03630842879079432,-0.035988223458830904
2010-02-24,0.00972045942422195,0.02916137827266585,0.02810398899555988
2010-02-25,-0.002081040179913507,-0.006243120539740521,-0.003356492987124815
2010-02-26,0.0014053791778985136,0.004216137533695541,0.0020617992227913717
2010-03-01,0.01015850827289455,0.030475524818683652,0.030116015178915267
2010-03-02,0.0023304422719907514,0.006991326815972254,0.006925743756221792
2010-03-03,0.00042920160206150193,0.0012876048061845058,0.003968280865480178
2010-03-04,0.0037361180334851696,0.011208354100455509,0.00882751540186999
2010-03-05,0.014007480947064943,0.04202244284119483,0.04348942480247642
2010-03-08,-0.00017559601339156572,-0.0005267880401746972,-0.00012477850128300716
2010-03-09,0.0017127370855292146,0.005138211256587644,0.005006729202488236
2010-03-10,0.00452455995494172,0.013573679864825161,0.013575769166129348
2010-03-11,0.004041519314613495,0.012124557943840486,0.01290224228324477
2010-03-12,-0.00021734594703937127,-0.0006520378411181138,-0.0007273281699468059
2010-03-15,0.000452194832708086,0.001356584498124258,0.0016388527724999769
2010-03-16,0.0077791163013856135,0.02333734890415684,0.023877466719505858
2010-03-17,0.005821675803744153,0.01746502741123246,0.01716482422103427
2010-03-18,-0.0003258460273372066,-0.0009775380820116197,-0.0008148189920622606
2010-03-19,-0.005086446449439896,-0.01525933934831969,-0.016248518480784013
2010-03-22,0.005095296193887933,0.015285888581663798,0.016280277982289926
2010-03-23,0.007170966908320198,0.021512900724960593,0.022018571545275645
2010-03-24,-0.005493304207041971,-0.016479912621125914,-0.014402492597998862
2010-03-25,-0.001704167338318907,-0.005112502014956721,-0.005900414135291077
2010-03-26,0.000737722599547963,0.002213167798643889,0.0005235918610855261
2010-03-29,0.005683234964352302,0.017049704893056905,0.01715805161005446
2010-03-30,4.265937281555665e-05,0.00012797811844666995,0.0017722471279606467
2010-03-31,-0.00327287474868454,-0.00981862424605362,-0.011015809154240608
2010-04-01,0.0074138011482498545,0.022241403444749563,0.02123924650592479
2010-04-05,0.00792799084446738,0.023783972533402142,0.023567458170613564
2010-04-06,0.0016842957106795176,0.005052887132038553,0.007288535561482012
2010-04-07,-0.005876707172041695,-0.017630121516125086,-0.015842025455732323
2010-04-08,0.003374341747336196,0.010123025242008588,0.008744763017763058
2010-04-09,0.00668390656297202,0.02005171968891606,0.019767091176261298
2010-04-12,0.0017666094762833762,0.0052998284288501285,0.005630589753648163
2010-04-13,0.0006854008197059169,0.002056202459117751,0.003123181917943807
2010-04-14,0.011150066851666862,0.03345020055500059,0.0320435162530921
2010-04-15,0.0008425387276917995,0.0025276161830753985,0.003848243356220804
2010-04-16,-0.016126534744455467,-0.0483796042333664,-0.04776672067082233
2010-04-19,0.004521331252766547,0.013563993758299642,0.009357915401792871
2010-04-20,0.008058340784849571,0.024175022354548714,0.027220853141727286
2010-04-21,-0.0010189969053922,-0.0030569907161765997,-0.005562583449362002
2010-04-22,0.002263879356942944,0.0067916380708288315,0.009234534840502295
2010-04-23,0.0071235200993795544,0.021370560298138663,0.01971154858168722
2010-04-26,-0.004296448099761374,-0.012889344299284122,-0.011690483225071269
